exact ; 10 ; 0.2
exact ; 10 ; 0.1
exact ; 10 ; 0.1
exact ; 10 ; 0.2
exact ; 10 ; 0.2
exact ; 10 ; 0.2
exact ; 10 ; 0.4
exact ; 10 ; 0.1
exact ; 10 ; 0.3
exact ; 10 ; 0
exact ; 10 ; 0.4
exact ; 10 ; 0.4
exact ; 10 ; 0.2
exact ; 10 ; 0.1
exact ; 10 ; 0.2
exact ; 10 ; 0.2
exact ; 10 ; 0.2
exact ; 10 ; 0.3
exact ; 10 ; 0.2
exact ; 10 ; 0.2
exact ; 10 ; 0
exact ; 10 ; 0.1
exact ; 10 ; 0.1
exact ; 10 ; 0.1
exact ; 10 ; 0.3
exact ; 10 ; 0.4
exact ; 10 ; 0.2
exact ; 10 ; 0.3
exact ; 10 ; 0.3
exact ; 10 ; 0.2
exact ; 10 ; 0.2
exact ; 10 ; 0
exact ; 10 ; 0.2
exact ; 10 ; 0.2
exact ; 10 ; 0.1
exact ; 10 ; 0.1
exact ; 10 ; 0.2
exact ; 10 ; 0.4
exact ; 10 ; 0.2
exact ; 10 ; 0.1
exact ; 10 ; 0.3
exact ; 10 ; 0.2
exact ; 10 ; 0.1
exact ; 10 ; 0.3
exact ; 10 ; 0.2
exact ; 10 ; 0.1
exact ; 10 ; 0.3
exact ; 10 ; 0.2
exact ; 10 ; 0.2
exact ; 10 ; 0.1
exact ; 10 ; 0.2
exact ; 10 ; 0.3
exact ; 10 ; 0.2
exact ; 10 ; 0.2
exact ; 10 ; 0.3
exact ; 10 ; 0.2
exact ; 10 ; 0.2
exact ; 10 ; 0.1
exact ; 10 ; 0.3
exact ; 10 ; 0.2
exact ; 10 ; 0.3
exact ; 10 ; 0.1
exact ; 10 ; 0.1
exact ; 10 ; 0.3
exact ; 10 ; 0.4
exact ; 10 ; 0.2
exact ; 10 ; 0.4
exact ; 10 ; 0.1
exact ; 10 ; 0.1
exact ; 10 ; 0.2
exact ; 10 ; 0.3
exact ; 10 ; 0.1
exact ; 10 ; 0.1
exact ; 10 ; 0.2
